artist_id,artist_name,artist_genre,artist_followers,artist_popularity
6aLoJJxz7MV2iZ423S8tJC,Doe Boy,`atl hip hop` `atl trap` `southern hip hop` `trap` `vapor trap` ,29549,64
6AMa1VFQ7qCi61tCRtVWXe,Jim Jones,`gangster rap` `hardcore hip hop` `hip hop` `pop rap` `rap` `trap` ,313771,61
6ASri4ePR7RlsvIQgWPJpS,iann dior,`melodic rap` `pop rap` `vapor trap` ,225506,80
6atGQM99IrRfUefJFore1B,Junglepussy,`alternative r&b` `escape room` `trap queen` ,85846,54
6AUl0ykLLpvTktob97x9hO,Tee Grizzley,`detroit hip hop` `detroit trap` `hip hop` `pop rap` `rap` `southern hip hop` `trap` ,1555416,78
6Av6GMCOznZIlHuNcBWgf4,Jay Critch,`nyc rap` `pop rap` `rap` `southern hip hop` `trap` `underground hip hop` `vapor trap` ,437201,70
6AVfW2Y10P7zqLC6Z3O0xj,Absynthe Minded,`belgian rock` ,33978,44
6aVjo0xHSiuW5hkasoYSR3,Melvins,`alternative metal` `alternative rock` `doom metal` `garage rock` `grunge` `industrial rock` `noise rock` `post-hardcore` `post-metal` `punk` `rock` `sludge metal` `stoner metal` `stoner rock` ,188718,54
6AWdGez5g1jxpfl9XD4wI3,Amir Obe,`deep underground hip hop` `trap soul` `underground hip hop` ,88335,57
6AyATGg7mDgBlZ4N5uNog0,SYML,`folk-pop` `indie anthem-folk` `modern rock` ,190016,71
6aZyMrc4doVtZyKNilOmwu,Colbie Caillat,`dance pop` `folk-pop` `neo mellow` `pop` `pop rock` `post-teen pop` `viral pop` ,1687478,75
6bA8L82JXU9CQa2nyUnLDh,Lulleaux,`deep pop edm` `deep tropical house` `pop edm` `tropical house` ,11624,53
6beUvFUlKliUYJdLOXNj9C,King Princess,`dance pop` `electropop` `indie pop` `nyc pop` `pop` ,506984,76
6bh228LGC3eAzbplPWV02r,Declan J Donovan,`indie anthem-folk` `indie cafe pop` ,30493,63
6biWAmrHyiMkX49LkycGqQ,Thin Lizzy,`album rock` `blues rock` `classic rock` `hard rock` `metal` `rock` ,621374,68
6bnlvICBjK7fuNSB1ohqS5,Danger Incorporated,`dark trap` `emo rap` `underground hip hop` ,76310,61
6BrvowZBreEkXzJQMpL174,Hardwell,`big room` `dance pop` `deep big room` `dutch house` `edm` `electro house` `progressive electro house` `progressive house` `tropical house` ,3047166,76
6bVRNVg2f91pCAyKnrIOW0,ICYTWAT,`phonk` `underground hip hop` `vapor trap` ,36164,48
6C0JkmxU2cgkVzotHJgfW7,Athlete,`britpop` ,85050,46
6c0lj01vVpHsCH7Z5CfJ9K,916frosty,`emo rap` `melodic rap` `vapor trap` ,26803,60
6c0mTNAxJxlp9HpKTUZwA8,ALMA,`dance pop` `pop` `tropical house` ,153982,69
6c8INA1EQQe9TkukfEdiCA,Graham Parker,`jangle pop` `power pop` `pub rock` `roots rock` `singer-songwriter` ,23028,35
6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,`big room` `dutch house` `edm` `electro house` `pop` `progressive electro house` `tropical house` ,1890098,84
6clbbhnIqpHnqxwtOWcilg,Little River Band,`album rock` `art rock` `bubblegum pop` `classic rock` `country rock` `folk` `folk rock` `mellow gold` `rock` `singer-songwriter` `soft rock` `yacht rock` ,460867,61
6CqjoQyGZlnhnq5gAUz92c,Taylor Bennett,`chicago rap` `drill` `lgbtq+ hip hop` `pop rap` `underground hip hop` ,91974,59
6CQrZZn0g2ZNfIcXbi4pdo,Mason Jennings,`folk-pop` `indie folk` `new americana` `stomp and holler` ,48027,51
6cQVcprcYDxGM79YmyCkcQ,VAX,`swedish pop` `tropical house` ,7228,63
6CwDvApcRshxhEVMP30Sq7,Team Sleep,`alternative metal` `nu metal` `sacramento indie` ,81222,45
6cwRqYSDYwWsLveCcDRhyY,Skrux,`catstep` `chillstep` `edm` `pop edm` ,59400,49
6d47Z08T4snK50HgTEHo5Z,Sage The Gemini,`dance pop` `hyphy` `pop rap` `rap` `southern hip hop` `trap` ,626937,72
6d4jrmreCmsenscuieJERc,The Band CAMINO,`electropop` `folk-pop` `hopebeat` `indie pop` `indie poptimism` `indiecoustica` `indietronica` `modern rock` `neo mellow` `pop` `pop rock` ,113539,70
6DbJi8AcN5ANdtvJcwBSw8,Ringo Starr,`album rock` `bubblegum pop` `classic rock` `folk rock` `mellow gold` `rock` `singer-songwriter` `soft rock` ,448620,56
6dC0rIJNLSFZwqckLgXJ8p,Timeflies,`dance pop` `indie pop rap` `indie poptimism` `pop` `pop rap` `pop rock` `post-teen pop` `tropical house` ,282289,66
6DchmKCVOKK707FCrLFFDW,Ed Prosek,`folk-pop` `indie anthem-folk` `indie folk` `indiecoustica` ,30373,51
6DCIj8jNaNpBz8e5oKFPtp,The Cars,`album rock` `art rock` `classic rock` `dance rock` `hard rock` `mellow gold` `new romantic` `new wave` `new wave pop` `permanent wave` `pop rock` `power pop` `rock` `soft rock` ,764544,70
6Dd3NScHWwnW6obMFbl1BH,Daya,`australian pop` `dance pop` `edm` `electropop` `indie poptimism` `pop` `post-teen pop` `tropical house` ,998846,78
6dgwEwnK0YtDfS9XhRwBTG,Broken Bells,`alternative dance` `chamber pop` `dance-punk` `garage rock` `indie pop` `indie rock` `indietronica` `la indie` `modern rock` `new rave` `shimmer pop` `stomp and holler` ,400342,64
6dHr8Y0nPrnHiBOuJzuu8F,Isles & Glaciers,`metalcore` `progressive post-hardcore` ,60373,40
6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON,`folk-pop` `indie pop` `indie poptimism` `modern rock` `pop` `pop rock` ,1450352,73
6dJeKm76NjfXBNTpHmOhfO,Selena Gomez & The Scene,`dance pop` `pop` `post-teen pop` `viral pop` ,4661746,72
6dn6x1XOng3LOAnfTjUn77,AJ Mitchell,`australian pop` `pop` `post-teen pop` `social media pop` `teen pop` ,252992,74
6dROiL44pIQZVNZ6Bc0OJO,Pleasure P,`dance pop` `deep pop r&b` `hip pop` `pop rap` `r&b` `southern hip hop` `urban contemporary` ,708511,60
6dse9FDodKw65ZQoLjE5F1,Nick Jonas & The Administration,`dance pop` `post-teen pop` ,350998,43
6dZdcowBonykRqLdlfb7qR,Arsenal,`belgian indie` `belgian rock` ,21657,44
6e7QpHYqEiyJGiM98IysLa,The Highwaymen,`country rock` `outlaw country` ,268916,62
6e9wIFWhBPHLE9bXK8gtBI,Editors,`alternative dance` `britpop` `chamber pop` `dance-punk` `garage rock` `indie rock` `modern rock` `new rave` `rock` ,483037,65
6EJmqnuK0r6qiAevFFiNNR,Paul Davis,`album rock` `bubblegum pop` `country rock` `folk rock` `mellow gold` `new wave pop` `soft rock` `yacht rock` ,51473,49
6eMlKSBFAoXVJLoeHmwKEj,Robert Cray,`blues` `blues rock` `electric blues` `modern blues` `soul blues` ,125961,51
6eO95BjZhrWHREMfwC4vVN,Girls,`art pop` `bay area indie` `chillwave` `freak folk` `indie pop` `indie rock` `indie surf` `indietronica` `lo-fi` `noise pop` `nu gaze` ,88828,44
6eoJpTIlcuxJNjV5fDzDJH,Live,`alternative metal` `alternative rock` `pop rock` `post-grunge` `rock` ,430602,65
6extd4B6hl8VTmnlhpl2bY,Huncho Jack,`hip hop` `melodic rap` `pop rap` `rap` `southern hip hop` `trap` ,535669,69
6eXZu6O7nAUA5z6vLV8NKI,Little Simz,`alternative r&b` `escape room` `indie r&b` `trap queen` `uk alternative hip hop` ,196746,64
6F3NW2aC9Sni1FH7QPSLvw,Dishwalla,`neo mellow` `pop rock` `post-grunge` ,153884,53
6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame,`atl hip hop` `dirty south rap` `gangster rap` `hip hop` `pop rap` `rap` `southern hip hop` `trap` ,1725172,71
6fC2AcsQtd9h4BWELbbire,Peach Pit,`indie garage rock` `indie pop` `indie rock` `modern rock` `vancouver indie` ,185418,66
6fcTRFpz0yH79qSKfof7lp,Seven Lions,`brostep` `edm` `electro house` `pop edm` ,307425,72
6FqXAd1hQl7vVdIQ3hhtgc,D Savage,`underground hip hop` `vapor trap` ,126153,57
6fU4BXH81Y9lMOopk9ida3,Leroy Van Dyke,`classic country pop` `nashville sound` ,12351,43
6fVcDUckTwxqg56qNsEvUr,Frightened Rabbit,`chamber pop` `indie folk` `indie pop` `indie rock` `modern rock` `scottish indie` `scottish rock` `stomp and holler` ,175196,58
6fvN9GmMCVKb5LY0WsnjFP,Nazareth,`album rock` `blues rock` `classic rock` `glam metal` `hard rock` `metal` `rock` ,578723,62
6Fwjz66V69AHObfAMhfZzk,Jonathan Fire Eater,,2698,30
6FXCc0FAXCsG2WFR1plJjx,Lil Berete,`canadian hip hop` `toronto rap` ,17314,53
6fxyWrfmjcbj5d12gXeiNV,Denzel Curry,`dark trap` `drill` `hip hop` `miami hip hop` `pop rap` `rap` `underground hip hop` ,1047349,78
6fzgnTv8gVkfFhA6V8Qdsh,Wet Willie,`classic rock` `country rock` `southern rock` ,21469,37
6fzQ81ouajOEFqCIB9VwrS,Morgan Evans,`australian country` `australian pop` `contemporary country` ,70759,64
6G1yTgvoYsuVb2Ja8cVVJ2,anders,`alternative r&b` `canadian hip hop` `deep pop r&b` `toronto rap` `trap soul` ,69857,67
6g8AmloI8egfrr3dm3SnUL,TWENTY88,`alternative r&b` `deep pop r&b` `pop rap` ,246859,57
6G9bygHlCyPgNGxK2l3YdE,Vanessa Hudgens,`dance pop` `hollywood` `post-teen pop` `viral pop` ,1190609,67
6GbCJZrI318Ybm8mY36Of5,Faith No More,`alternative metal` `alternative rock` `funk metal` `funk rock` `hard rock` `nu metal` `post-grunge` `rap metal` `rock` ,943992,66
6GH0NzpthMGxu1mcfAkOde,Hellogoodbye,`emo` `indie pop` `modern rock` `neon pop punk` `pop emo` `pop punk` ,151936,53
6ghiFYcwn2Vzl6K50U0UPz,Michael Ray,`contemporary country` `country pop` `country road` `modern country rock` ,221377,62
6Gk5hoM7eW8NSCYhICMDHw,Zak Abel,`indie anthem-folk` `tropical house` `uk contemporary r&b` ,98090,66
6glQCSuzgkNeB7oVMIkiYi,The Hippos,`modern ska punk` `ska` `ska punk` ,8117,28
6GMYJwaziB4ekv1Y6wCDWS,Soulja Boy,`atl hip hop` `dance pop` `dirty south rap` `pop rap` `rap` `southern hip hop` `trap` ,913003,71
6guC9FqvlVboSKTI77NG2k,Dance Gavin Dance,`metalcore` `pixie` `sacramento indie` `screamo` ,348556,70
6H1RjVyNruCmrBEWRbD0VZ,Def Leppard,`album rock` `glam metal` `hard rock` `nwobhm` `rock` ,2266861,73
6h2bWHWTJL38N8dqocVaif,Jon Bon Jovi,`classic rock` ,1257835,59
6h2J3dxLnTyURwIUBumKog,Rich Gang,`pop rap` `rap` `southern hip hop` `trap` ,641623,58
6Ha4aES39QiVjR0L2lwuwq,Yo Gotti,`dirty south rap` `gangster rap` `hip hop` `memphis hip hop` `pop rap` `rap` `southern hip hop` `trap` ,2630488,76
6Hizgjo92FnMp8wGaRUNTn,Vertical Horizon,`neo mellow` `pop rock` `post-grunge` ,243541,57
6hj2p7pzusn5Fcdi35Yedr,$ilkMoney,`underground hip hop` `vapor trap` ,9708,41
6hl5k4gLl1p3sjhHcb57t2,Circa Waves,`english indie rock` `indie rock` `indie surf` `liverpool indie` `modern rock` `rock` ,171952,62
6HraHl4uwIQFixUu3J49BK,Crystal Skies,`pop edm` ,14031,53
6HvBsTSctQ8SGUzzfnMPcV,Das Pop,`belgian indie` `belgian rock` ,8944,31
6i1GVNJCyyssRwXmnaeEFH,Syn Cole,`big room` `dance pop` `deep big room` `deep tropical house` `edm` `electro house` `house` `pop` `pop edm` `progressive electro house` `progressive house` `tropical house` ,136296,67
6i392l38cR3uBPF0DbNs7S,Quality Control,`hip hop` `melodic rap` `pop rap` `rap` `southern hip hop` `trap` ,456108,81
6I3MElirhT5t6Kf7p0hGk9,Duckwrth,`alternative r&b` `escape room` `pop rap` `underground hip hop` ,124911,73
6i6WlGzQtXtz7GcC5H5st5,10cc,`album rock` `art rock` `classic rock` `classic uk pop` `dance rock` `folk rock` `glam rock` `mellow gold` `rock` `singer-songwriter` `soft rock` `symphonic rock` `yacht rock` ,321419,66
6icQOAFXDZKsumw3YXyusw,Lil Yachty,`atl hip hop` `hip hop` `melodic rap` `pop rap` `rap` `southern hip hop` `trap` `underground hip hop` ,5588742,84
6If57j6e3TXXk0HiLcIZca,Sevyn Streeter,`alternative r&b` `dance pop` `deep pop r&b` `hip pop` `pop` `pop rap` `r&b` `rap` `trap queen` `urban contemporary` ,726847,65
6IFXsrXBpwbIqtOUOiAa3p,Rick Springfield,`album rock` `australian rock` `classic rock` `dance rock` `mellow gold` `new wave pop` `pop rock` `rock` `soft rock` `yacht rock` ,359435,65
6igfLpd8s6DBBAuwebRUuo,Josh Ritter,`acoustic pop` `alternative country` `deep new americana` `folk` `folk-pop` `indie folk` `neo mellow` `new americana` `roots rock` `singer-songwriter` `stomp and holler` ,109480,58
6iQ35vbjuK5T4QkhihmNih,Malfunkshun,`funk metal` `grunge` ,12844,32
6IRouO5mvvfcyxtPDKMYFN,Foreigner,`album rock` `classic rock` `hard rock` `mellow gold` `rock` `soft rock` ,1373755,73
6iWuBN32BqCJAeXW6o3nil,Cautious Clay,`alternative r&b` `electropop` `indie r&b` `nyc pop` ,83463,66
6jdObwsrIjSRnBbMw6lPBj,Seals and Crofts,`adult standards` `album rock` `brill building pop` `bubblegum pop` `classic rock` `country rock` `folk` `folk rock` `mellow gold` `rock` `singer-songwriter` `soft rock` `yacht rock` ,293698,60
6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,`melodic rap` `nyc rap` `trap` ,645351,86
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,`dance pop` `hip pop` `pop` `post-teen pop` ,8215719,82
6jTnHxhb6cDCaCu4rdvsQ0,Hot Chelle Rae,`dance pop` `neo mellow` `neon pop punk` `pop` `pop rock` `post-teen pop` `viral pop` ,422446,65
6JvU33PZ8MtZyeFTESr09O,Kap G,`atl hip hop` `chicano rap` `melodic rap` `pop rap` `rap` `trap` `vapor trap` ,409013,61
6kFay2DQ5aZfeu5OsrF3Pw,The Walkmen,`alternative rock` `chamber pop` `dance-punk` `freak folk` `indie pop` `indie rock` `lo-fi` `modern rock` `noise pop` `stomp and holler` ,129413,53
6KImCVD70vtIoJWnq6nGn3,Harry Styles,`dance pop` `pop` `post-teen pop` ,5354830,87
6ktyNEnEukKzskQEiXgCFD,Craig Morgan,`contemporary country` `country` `country road` `modern country rock` `redneck` ,558646,64
6kXp61QMZFPcKMcRPqoiVj,Gin Blossoms,`alternative rock` `neo mellow` `permanent wave` `pop rock` `post-grunge` `rock` ,326298,59
6kYViCeiqcUZXgPVdCIKBi,Flyboy Tarantino,`underground hip hop` ,31273,55
6kz7WuPaUa4QVreP27I33i,The Paul Butterfield Blues Band,`blues` `blues rock` `chicago blues` `classic rock` `electric blues` `harmonica blues` `psychedelic rock` `traditional blues` ,48064,42
6KZDXtSj0SzGOV705nNeh3,Kid Ink,`dance pop` `hip hop` `pop` `pop rap` `rap` `southern hip hop` `trap` ,2288381,76
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,`conscious hip hop` `hip hop` `nc hip hop` `pop rap` `rap` ,9664460,90
6L6QXrf6jsmAcRNyOQRMhB,De Kreuners,`belgian rock` `classic belgian pop` ,18847,39
6LAwiATl5lQ3Uwh3llJpJI,Ugly Casanova,`indie folk` `indie rock` `stomp and holler` `washington indie` ,38308,42
6lay1nwbE6hTx1jivysUAL,Princess Nokia,`art pop` `escape room` `lgbtq+ hip hop` `trap queen` ,240777,62
6lB8vOoI4DRrrVxXwuV19c,Mike Perry,`dance pop` `deep tropical house` `edm` `electro house` `pop` `pop edm` `swedish tropical house` `tropical house` ,726586,72
6LBCQo20ri3tsvbsWWLmr6,Powderfinger,`australian alternative rock` `australian indie` `australian pop` `australian rock` `pop rock` ,249387,61
6LiV1FV5nwdp3k6n3LMoQn,J. Bernardt,`belgian pop` ,22849,45
6Lt3HS8R2v8Q4G7ZkUWa8R,Syd Barrett,`art rock` `classic rock` `experimental` `experimental rock` `outsider` `protopunk` `psychedelic folk` `psychedelic rock` ,172215,47
6ltcwvni6HdZAJaWhmIvNR,Gino Vannelli,`classic canadian rock` `mellow gold` `soft rock` `yacht rock` ,72413,51
6ltzsmQQbmdoHHbLZ4ZN25,Lord Huron,`folk-pop` `indie folk` `indie pop` `new americana` `stomp and holler` ,604676,75
6lxh7WDjqKaq9ePNX5mwom,Fire Deuce,,689,10
6m0MLa2Q5RwIF8R7nwQkQ2,Yung Mal,`atl trap` `trap` `vapor trap` ,24782,52
6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,`dance pop` `pop` `post-teen pop` `uk pop` ,14242998,90
6M7RdR9ZP52h2mfNLmiHtU,Good Times Ahead,`bass trap` `brostep` `edm` `electro house` `electronic trap` ,294791,65
6mbdN4ACD50R8vBKGCfzsr,Tourist LeMC,`belgian hip hop` ,61494,52
6mdiAmATAx73kdxrNrnlao,Iron Maiden,`album rock` `hard rock` `metal` `nwobhm` `rock` ,4832543,78
6MDME20pz9RveH9rEXvrOM,Clean Bandit,`dance pop` `edm` `pop` `post-teen pop` `tropical house` `uk dance` `uk funky` ,3440114,82
6MF58APd3YV72Ln2eVg710,Felix Mendelssohn,`classical` `early romantic era` ,274205,63
6mU8ucezzms5I2kNH6HNlu,Conor Maynard,`australian pop` `dance pop` `pop` `post-teen pop` `viral pop` ,1628514,77
6mXlDbi03T8wXYwWYew0Ut,Rich Boy,`alabama rap` `dirty south rap` `gangster rap` `pop rap` `rap` `southern hip hop` `trap` ,148995,49
6n7nd5iceYpXVwcx8VPpxF,Antonín Dvořák,`classical` `late romantic era` ,279905,63
6NuTu8it26uIDzphfLobSm,Sterling Knight,`post-teen pop` ,18272,16
6nwh8AhPpbwOUnHZJWrHT6,David Allan Coe,`country` `country rock` `outlaw country` ,398883,62
6nXSnNEdLuKTzAQozRtqiI,M. Ward,`alternative country` `anti-folk` `chamber pop` `folk-pop` `freak folk` `indie folk` `indie pop` `lo-fi` `new americana` `portland indie` `singer-songwriter` `slow core` `stomp and holler` ,153279,56
6OheJTrDFGiyZ67F1BBLhc,Crystal Gayle,`adult standards` `classic country pop` `country` `country rock` `mellow gold` ,136381,53
6OiHleP2bHM18dXq4aZQWt,The Coral,`britpop` `garage rock` `indie rock` `modern rock` `rock` ,152921,58
6ok7bEDf9CZ0448D59AaNL,Ludo,`tulsa indie` ,36629,47
6olE6TJLqED3rqDCT0FyPh,Nirvana,`alternative rock` `grunge` `permanent wave` `post-grunge` `rock` ,9822177,83
6oMuImdp5ZcFhWP0ESe6mG,Migos,`atl hip hop` `pop rap` `rap` `southern hip hop` `trap` ,9622238,86
6OnvFAxe7lSHRF5NIwo1SS,Ertebrekers,`belgian hip hop` ,5993,33
6p5JxpTc7USNnBnLzctyd4,Phillip Phillips,`folk-pop` `neo mellow` `pop rock` ,710648,65
6P7H3ai06vU1sGvdpBwDmE,Steely Dan,`album rock` `art rock` `blues rock` `classic rock` `folk` `folk rock` `mellow gold` `psychedelic rock` `rock` `roots rock` `soft rock` `yacht rock` ,926780,71
6P8QexnCWvZ3v4mRQy14aN,Max Webster,`canadian indie` `classic canadian rock` ,13887,33
6pAwHPeExeUbMd5w7Iny6D,Richard Strauss,`classical` `early modern classical` `post-romantic era` ,126657,55
6pBNfggcZZDCmb0p92OnGn,Chase Rice,`contemporary country` `country` `country road` `modern country rock` `redneck` ,668051,70
6PDLwWvgYNMfBRLqC1h5cJ,Buddy,`alternative r&b` `cali rap` `hip hop` `pop rap` `rap` `trap soul` `underground hip hop` ,93510,73
6PEMFpe3PTOksdV4ZXUpbE,NxWorries,`hip hop` `indie soul` ,143856,61
6PfSUFtkMVoDkx4MQkzOi3,100 gecs,`art pop` `dance pop` `escape room` `hyperpop` `underground hip hop` ,21995,58
6prESDxZHvHyqqYsHSn0FE,Vince Neil,`glam metal` `hard rock` `sleaze rock` ,75174,42
6PXS4YHDkKvl1wkIl4V8DL,Fetty Wap,`new jersey rap` `pop rap` `rap` `southern hip hop` `trap` ,3544392,78
6qiGjRyN7TJ1GA2nXF68Hi,Blind Pilot,`chamber pop` `folk-pop` `indie folk` `indie pop` `modern rock` `new americana` `portland indie` `stomp and holler` ,211426,58
6Qm9stX6XO1a4c7BXQDDgc,Fruit Bats,`chamber pop` `deep new americana` `folk-pop` `freak folk` `funk` `indie folk` `indie pop` `indie rock` `modern rock` `new americana` `roots rock` `shimmer pop` `stomp and holler` ,79172,61
6QrQ7OrISRYIfS5mtacaw2,Jaymes Young,`indie pop` `indie poptimism` `modern rock` `pop` ,458178,70
6QtGlUje9TIkLrgPZrESuk,Steve Miller Band,`album rock` `art rock` `blues rock` `classic rock` `folk rock` `hard rock` `heartland rock` `mellow gold` `psychedelic rock` `rock` `roots rock` `singer-songwriter` `soft rock` ,1320482,71
6QtgPSJPSzcnn7dPZ4VINp,King Von,`chicago rap` ,54153,64
6qXwLwTLdA44HYsA26vaNU,Tonic,`alternative rock` `neo mellow` `pop rock` `post-grunge` ,162066,56
6QyD04sHvKf1AjxkXrNRk1,Anfa Rose,`deep underground hip hop` `trap soul` `underground hip hop` ,30250,55
6r1Xmz7YUD4z0VRUoGm8XN,Leon Russell,`blues rock` `classic rock` `country rock` `folk` `folk rock` `mellow gold` `outlaw country` `piano rock` `roots rock` `singer-songwriter` `soft rock` `traditional folk` ,131928,53
6R664N4cEza3eORSqKSgO4,Colony House,`hopebeat` `indie pop` `indie poptimism` `indiecoustica` `indietronica` `modern rock` `stomp and holler` ,96999,56
6R7WjUX7Fk4zHPEHSdqEkY,Alvin Lee,`blues rock` `british blues` `classic rock` `electric blues` `modern blues` ,60819,42
6RcPiWIVptnyi8y3EIbDLB,Blu Samu,`belgian hip hop` ,11174,42
6RHDASo3OVNiNY2nrGx3qc,Cotton Jones,`baroque pop` `chamber pop` `folk-pop` `freak folk` `funk` `indie folk` `indie rock` `neo-psychedelic` `new americana` `stomp and holler` ,41112,56
6rJqqRce0Kvo2dJUXoHleC,Alabama,`country` `country road` `country rock` ,581032,68
6roFdX1y5BYSbp60OTJWMd,Tim McGraw,`contemporary country` `country` `country road` ,2897375,76
6rqU9HQ57NYGBnBzbrY3a4,Paul Young,`album rock` `art rock` `classic rock` `classic uk pop` `dance rock` `disco` `europop` `mellow gold` `new romantic` `new wave` `new wave pop` `soft rock` `synthpop` ,411559,64
6RvruFAgvsAb4B82u8wsSH,Envy On The Coast,`dreamo` `emo` `pop emo` `pop punk` `progressive post-hardcore` `screamo` ,22864,40
6rYogEVj60BCIsLukpAnwr,Scarlxrd,`dark trap` `emo rap` `scream rap` `underground hip hop` ,707387,68
6s1pCNXcbdtQJlsnM1hRIA,Dmitri Shostakovich,`classical` `compositional ambient` `russian modern classical` ,172572,61
6S2OmqARrzebs0tKUEyXyp,Demi Lovato,`dance pop` `pop` `post-teen pop` ,15614214,85
6Sa4YbwEdGlfVSJMF1Lp67,Roy Blair,`bedroom pop` `indie pop` `pop` ,120749,63
6Sb8EHpZvyjSTT5KD9DjUZ,Ronnie Milsap,`classic country pop` `country` `country rock` `nashville sound` ,185321,57
6scOultrkXrQsClcbGKM7e,The Motels,`album rock` `dance rock` `mellow gold` `new romantic` `new wave` `new wave pop` ,63383,45
6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,`canadian pop` `dance pop` `electropop` `indie poptimism` `pop` `post-teen pop` ,3752587,76
6SFUC6ORDCIBqPssCBpeHT,Patty Loveless,`country` `country dawn` `country rock` ,196570,56
6SHGWppjZ0ppEcvW1HkXjZ,Bankroll Mafia,`atl hip hop` `trap` ,123060,40
6SLAMfhOi7UJI0fMztaK0m,Rainbow,`album rock` `blues rock` `classic rock` `glam metal` `hard rock` `metal` `rock` ,663761,64
6sN51vEARnAAdBw1IKZ8Q9,Liam Gallagher,`britpop` `modern rock` `rock` ,528623,70
6ssXMmc5EOUrauZxirM910,White Lies,`alternative dance` `chamber pop` `dance-punk` `garage rock` `indie pop` `indie rock` `indietronica` `modern rock` `new rave` `rock` ,317387,63
6t1gpxYbY8OlLA7D2RiikQ,Loud Luxury,`dance pop` `edm` `electro house` `pop` `tropical house` ,211784,78
6T5tfhQCknKG4UnH90qGnz,DNCE,`dance pop` `pop` `post-teen pop` ,2780313,74
6TdfKQvrdHZdr4DIzjuWOr,Canyon City,`acoustic pop` `chamber pop` `folk-pop` `indie anthem-folk` `indie folk` `indiecoustica` `neo mellow` `viral pop` ,46307,63
6TeJpqb3PcvfHxjKAEKCNu,PRXJEK,`dark trap` `emo rap` `scream rap` `underground hip hop` ,53229,52
6TQj5BFPooTa08A7pk8AQ1,Kaskade,`big room` `chicago house` `dance pop` `disco house` `edm` `electro house` `electropop` `house` `pop` `progressive house` `tropical house` `vocal house` ,739090,74
6TrQLQR8tUluPbmdPy6jqY,ELHAE,`alternative r&b` `deep pop r&b` `indie r&b` `trap soul` ,109872,56
6TvjXbopXg71XRM9OZWqUc,Arin Ray,`alternative r&b` `deep pop r&b` `indie r&b` `trap soul` ,62711,66
6u3PN3PCsWLGsw1OffKQ2F,Lou Val,`alternative r&b` `indie r&b` `trap soul` ,9962,43
6Uh8uJyN9g7oFjDK16nJgb,Juelz Santana,`gangster rap` `hardcore hip hop` `hip hop` `nyc rap` `pop rap` `rap` `trap` ,401286,68
6Uhp7WA6sjm5ZL6Xz561de,Living Colour,`alternative metal` `alternative rock` `funk metal` `funk rock` `hard rock` `rock` `wrestling` ,189050,55
6UpFUXmXvDV7Qj1SPymamh,Charlie Daniels,`country` `country rock` `outlaw country` `southern rock` ,224951,44
6urzdpGY5yUimWZsgJUoTb,Airbourne,`album rock` `glam metal` `hard rock` `metal` `rock` `wrestling` ,367823,63
6USv9qhCn6zfxlBQIYJ9qs,Dominic Fike,`alternative pop rock` `pop` ,198672,78
6uvq6FeVsmhOWfJHxVNeBL,Faron Young,`classic country pop` `honky tonk` `rockabilly` `traditional country` ,43156,47
6v8FB84lnmJs434UJf2Mrm,Neil Young,`album rock` `canadian singer-songwriter` `classic canadian rock` `classic rock` `mellow gold` `permanent wave` `psychedelic rock` `rock` `roots rock` `singer-songwriter` ,1595760,74
6vd2ks2rBpNPY4ebdEocpY,U.S.D.A.,`atl hip hop` `dirty south rap` `gangster rap` `rap` `southern hip hop` `trap` ,122413,41
6VD4UEUPvtsemqD3mmTqCR,Deorro,`big room` `dance pop` `deep big room` `disco house` `edm` `electro house` `melbourne bounce` `melbourne bounce international` `pop` `progressive electro house` `tropical house` ,970760,73
6VDdCwrBM4qQaGxoAyxyJC,Cold War Kids,`folk-pop` `garage rock` `indie pop` `indie rock` `modern rock` `piano rock` `rock` `stomp and holler` ,578007,68
6vgqbvuLEUcrg7SB1kRTYE,Jason Michael Carroll,`contemporary country` `country` `country road` `modern country rock` `redneck` ,187059,53
6vHBuUxrcpn1do5UaEJ7g6,Domo Genesis,`alternative hip hop` `hip hop` `rap` `underground hip hop` ,181106,60
6vkNDrbuaVIuKwAylGos5o,K1D,`belgian hip hop` ,4440,44
6vLlQYujOujIrm7zAKzEdG,Donovan,`art rock` `brill building pop` `british folk` `british invasion` `classic rock` `classic uk pop` `folk` `folk rock` `glam rock` `mellow gold` `protopunk` `psychedelic folk` `psychedelic rock` `rock` `roots rock` `scottish singer-songwriter` `singer-songwriter` `traditional folk` ,341699,63
6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,`dance pop` `pop` `post-teen pop` `viral pop` ,8546666,84
6VxCmtR7S3yz4vnzsJqhSV,Sheppard,`australian indie` `australian pop` ,207226,64
6vXTefBL93Dj5IqAWq6OTv,French Montana,`hip hop` `pop rap` `rap` `southern hip hop` `trap` ,3153115,85
